"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Grupo","Etapa","Indice"
2,"Fp2",0,0,0.000294096392476059,0.000502019730381106,0.000391436176003297,0.000157579037747445,1.36174414957027e-05,0.344655180344446,0,0,1
2,"Fp2",0,0,0.000313067877557801,0.000510309030354823,0.000384083865337605,0.000136767478271023,1.45205265823588e-05,0.36837465425994,0,0,2
2,"Fp2",0,0,0.00045699185538911,0.000709514167066649,0.000280960391429034,4.28301524191938e-05,5.87737064615419e-06,1.58049118430604,0,0,3
2,"Fp2",0,0,0.000361645133755969,0.000613458321405912,0.000404703471811196,0.000122207444512075,6.25443044543773e-06,1.25650808297612,0,0,4
2,"Fp2",0,0,0.000236413025064565,0.000415903848655444,0.00037800762345901,0.000373619226498586,1.52507411317747e-05,0.21513381412326,0,0,5
2,"Fp2",0,0,0.000350781198384655,0.000605651386314511,0.000450062501132373,0.000157012146310899,1.13644687373227e-05,0.426316074244159,0,0,6
2,"Fp2",0,0,0.000389900969980404,0.000656331038440487,0.000438253029306368,0.000141572404581178,9.90907773066225e-06,0.549353522133341,0,0,7
2,"Fp2",0,0,0.000373935821113195,0.000578779140365804,0.000293862083426464,5.12392173022608e-05,5.40305291934657e-06,1.23747482117718,0,0,8
2,"Fp2",0,0,0.000339905123662379,0.000531577835775368,0.000291107070232377,5.95077504973209e-05,7.12998131837575e-06,1.06769826896197,0,0,9
2,"Fp2",0,0,0.000356718632262745,0.00060795314108577,0.000473077571763437,0.000223592698339493,1.59780323061259e-05,0.335895138690681,0,0,10
2,"Fp2",0,0,0.000311189002357389,0.000555032951245042,0.000489029895398622,0.000367381177406897,3.26115819742506e-05,0.171366858662789,0,0,11
2,"Fp2",0,0,0.000278851313879084,0.000491871128293508,0.000419817679032451,0.000237858141070847,2.26705152167701e-05,0.22215685205072,0,0,12
2,"Fp2",0,0,0.000290559776550161,0.000509779616561404,0.000434226619012568,0.000259087334001004,2.00376210058434e-05,0.236279085567489,0,0,13
2,"Fp2",0,0,0.000334377130298886,0.000581756028105918,0.00045871765266926,0.000207158614735015,1.83311778077299e-05,0.270906507380317,0,0,14
2,"Fp2",0,0,0.00034010336461737,0.000562781812227704,0.000407975109013072,0.000138910611665101,1.43282593682425e-05,0.306668547633577,0,0,15
2,"Fp2",0,0,0.000360366834748958,0.000586669014647436,0.000369070592876411,0.000116345176289828,1.12094121069675e-05,0.431177568868065,0,0,16
2,"Fp2",0,0,0.000334457991790035,0.000574611259286604,0.000411297345665363,0.000155331860944226,1.44710040684119e-05,0.353986516713788,0,0,17
2,"Fp2",0,0,0.000300099539780111,0.000530419192946323,0.000449742291812449,0.000275958359948416,2.45708769985212e-05,0.197331548403083,0,0,18
2,"Fp2",0,0,0.00031380137764577,0.000556911581010415,0.000482357689697578,0.000291799215671585,2.23695665709307e-05,0.201040384182655,0,0,19
2,"Fp2",0,0,0.000360172441038816,0.000579676647578651,0.000385140343408867,0.000115784855892475,9.57853466182986e-06,0.529595548427267,0,0,20
2,"Fp2",0,0,0.000359933581034117,0.00060526779571957,0.000456691909651144,0.000166593729187234,1.33332281762545e-05,0.509038918871217,0,0,21
2,"Fp2",0,0,0.000351004744978679,0.00060920339390342,0.000495105647921623,0.000278967796646297,1.97506746144912e-05,0.413071307276823,0,0,22
2,"Fp2",0,0,0.000235087302295234,0.000428126144611484,0.000394447838557779,0.00033092469931025,1.64421188420635e-05,0.313026426236447,0,0,23
2,"Fp2",0,0,0.000231505983226644,0.000414594284699818,0.000357861867204961,0.000205142399292801,1.03385099306169e-05,0.514477351451645,0,0,24
2,"Fp2",0,0,0.000352388630808884,0.00058194300300423,0.000449351828437389,0.000167225529452389,1.42543605698272e-05,0.487760165214947,0,0,25
2,"Fp2",0,0,0.000321822429426644,0.000552249973382116,0.000466412675105628,0.000288761003407311,2.80940793576707e-05,0.182738728096431,0,0,26
2,"Fp2",0,0,0.000361297815810404,0.000613133249570968,0.000434854085954997,0.000117436568566591,2.08005033375114e-05,0.406359334332867,0,0,27
2,"Fp2",0,0,0.000419614483944088,0.000677505978416099,0.000311739034031621,5.61241519072419e-05,1.41887460069101e-05,0.555794678314985,0,0,28
2,"Fp2",0,0,0.000188143227430438,0.00035558028449053,0.000371759130836277,0.000621988717336501,4.72423343099641e-05,0.103219635733303,0,0,29
2,"Fp2",0,0,0.000210048289973926,0.000400183003754427,0.000427422909460608,0.000707304947115044,2.73156389188643e-05,0.254245983646038,0,0,30
2,"Fp2",0,0,0.000331854568116455,0.000567087439946878,0.000456221457025327,0.000247880993139299,1.0431531508111e-05,0.85981287888738,0,0,31
2,"Fp2",0,0,0.000479410831236787,0.000781302483270926,0.000462490017811148,0.000122420389590417,8.2603812187724e-06,1.29994712161562,0,0,32
2,"Fp2",0,0,0.000663304460700822,0.000989873585918221,0.000311179766710329,5.14014129336377e-05,4.56052874676107e-06,2.33367359382354,0,0,33
2,"Fp2",0,0,0.000675895400399872,0.00093662188830056,0.000160591306207056,2.86796363528592e-05,3.47776030856315e-06,3.73870440975162,0,0,34
2,"Fp2",0,0,0.000402774720447024,0.00063031581554686,0.000321127012056084,6.72495775608865e-05,7.99890566968555e-06,0.917350880791603,0,0,35
2,"Fp2",0,0,0.000331661114804552,0.000562138619119581,0.000335306999928738,0.000104688090407463,8.5251751287157e-06,0.547184317514526,0,0,36
2,"Fp2",0,0,0.000293761172951472,0.00054148794594101,0.000488263945352913,0.000353837739835005,2.21447818189108e-05,0.347705818967248,0,0,37
2,"Fp2",0,0,0.000255060659870081,0.00045760917670542,0.000415708297335567,0.000415399480688038,1.41307278984427e-05,0.434220929719484,0,0,38
2,"Fp2",0,0,0.000225420357233449,0.000396275488537297,0.000333548544969273,0.000227681368032629,9.64511121757143e-06,0.470013710242002,0,0,39
2,"Fp2",0,0,0.000331754310437043,0.000550230319751741,0.000368221127699592,0.000116637274967892,8.85001149857208e-06,0.524317646406669,0,0,40
2,"Fp2",0,0,0.000295559890941213,0.000539599633023364,0.000483933685117279,0.000369065247928379,2.76036244902449e-05,0.182574112088666,0,0,41
2,"Fp2",0,0,0.000410072677420998,0.000641210053136801,0.000427201802644473,8.8267885019227e-05,1.07062664070414e-05,0.843194951225148,0,0,42
2,"Fp2",0,0,0.000280301931791312,0.000445602610462023,0.000316997076680511,5.54729418376221e-05,7.89033109070131e-06,0.648236004577425,0,0,43
2,"Fp2",0,0,0.000277556794639824,0.000459598888691044,0.00035884811114105,0.000152929752022987,2.08363551424348e-05,0.205613379158711,0,0,44
2,"Fp2",0,0,0.000310153918784004,0.00054741653689618,0.000472255973661018,0.000280253694268053,4.12746540055948e-05,0.139013213697145,0,0,45
2,"Fp2",0,0,0.000382725188091596,0.000637053450035936,0.000361541183241991,7.75133580590299e-05,1.17191177366476e-05,0.527015250590389,0,0,46
2,"Fp2",0,0,0.000327131256008805,0.000511404305130185,0.000264764298045193,5.13328914230415e-05,8.29758602522546e-06,0.59308599094261,0,0,47
2,"Fp2",0,0,0.000252216520350996,0.000447704111382309,0.000401085973224513,0.000284985235833879,2.98424089639235e-05,0.121286314631421,0,0,48
2,"Fp2",0,0,0.000311795847954909,0.000550471672255537,0.000457106496738266,0.000256477145487147,3.20117407899408e-05,0.133401070292983,0,0,49
2,"Fp2",0,0,0.000307582819239151,0.000538526052926334,0.000435794438643864,0.000199360718177978,2.76252672003531e-05,0.169706467266107,0,0,50
2,"Fp2",0,0,0.00027775658534448,0.000488511509866778,0.000406798903354982,0.000210420736448206,1.43617273511441e-05,0.34923486596115,0,0,51
2,"Fp2",0,0,0.000345350152960182,0.000599901382774983,0.000463238902797103,0.000212352891051498,1.0999290162075e-05,0.594172468667485,0,0,52
2,"Fp2",0,0,0.000387620900624415,0.000654955155098476,0.000489135644131557,0.000198046300104959,1.14061618196725e-05,0.623333113058427,0,0,53
2,"Fp2",0,0,0.000369257839033101,0.000577251720492818,0.000341218526817486,6.29204947093237e-05,7.40333426985186e-06,0.706450130825586,0,0,54
2,"Fp2",0,0,0.000266812983626758,0.000449146352209848,0.000358771401406986,0.000128090525924008,1.05886677952506e-05,0.339920432331605,0,0,55
2,"Fp2",0,0,0.000310222204124738,0.000540648405913928,0.000474817024733568,0.000314139201330781,2.62288823720558e-05,0.193963376405002,0,0,56
2,"Fp2",0,0,0.000435228204215929,0.000707660553855541,0.000443567117655958,0.000120303965995088,1.48539779255745e-05,0.542816218203051,0,0,57
2,"Fp2",0,0,0.000355081136428984,0.00056982328093497,0.000373771868724187,9.63361294000626e-05,1.0387984682857e-05,0.757299843908068,0,0,58
2,"Fp2",0,0,0.00022724970465753,0.000404667886938948,0.00035304867325569,0.000265844410915051,1.75177699805817e-05,0.269780167419675,0,0,59
2,"Fp2",0,0,0.000371146860625718,0.000576290064304097,0.000383621807127533,6.78077103592558e-05,6.16166120020613e-06,1.06372645782159,0,0,60
2,"Fp2",0,0,0.0005049392563502,0.000759166243180089,0.000326833143575594,4.02838891061456e-05,4.74398782707221e-06,2.30234104771112,0,0,61
2,"Fp2",0,0,0.000353370190749528,0.000608231885071773,0.000448115043699728,0.000163396297960019,1.16002769226628e-05,0.792098170837473,0,0,62
2,"Fp2",0,0,0.000309600431312581,0.000523790875341254,0.000360041544033813,0.000112583347856759,8.42928960319334e-06,0.94267465009318,0,0,63
2,"Fp2",0,0,0.000370913969854595,0.000628659962556053,0.000452340543131456,0.000154171845302232,1.38046249034637e-05,0.460458681358998,0,0,64
2,"Fp2",0,0,0.000288333050410905,0.000515871764252705,0.000473792478475813,0.000495433807866593,3.03552504113834e-05,0.1766504418186,0,0,65
2,"Fp2",0,0,0.000358405110475134,0.000609415662921218,0.000444863320198117,0.000170515923427257,8.69231863320272e-06,0.712483048844722,0,0,66
2,"Fp2",0,0,0.000431976515467267,0.000675014676442876,0.000325032137284679,6.63632041810018e-05,4.54601794381625e-06,1.10094772961655,0,0,67
2,"Fp2",0,0,0.000406579570942429,0.000660981375986403,0.000451507777449972,0.000138952226126358,1.86404467333483e-05,0.260399915789042,0,0,68
2,"Fp2",0,0,0.000435589553023112,0.000678495089826746,0.000416399332052781,9.59651491373554e-05,2.49056535748555e-05,0.235359875099336,0,0,69
2,"Fp2",0,0,0.0002385372221403,0.000427817270913021,0.000364830121021983,0.000207502887380571,2.54311294092246e-05,0.134358330346347,0,0,70
