"Participante","Canal","EpocaMOR","NumEpoca","Valido","Estacionario","Grupo","Etapa","Indice"
1,"F4",0,0,1,1,0,0,6
1,"F4",0,0,1,1,0,0,7
1,"F4",0,0,1,1,0,0,8
1,"F4",0,0,1,1,0,0,9
1,"F4",0,0,1,1,0,0,10
1,"F4",0,0,1,0,0,1,11
1,"F4",0,0,1,0,0,1,12
1,"F4",0,0,1,0,0,1,13
1,"F4",0,0,1,0,0,1,14
1,"F4",0,0,1,0,0,1,15
1,"F4",0,0,1,0,0,1,16
1,"F4",0,0,1,0,0,1,17
1,"F4",0,0,1,0,0,1,18
1,"F4",0,0,1,0,0,1,19
1,"F4",0,0,1,1,0,1,20
1,"F3",0,0,1,1,0,0,1
1,"F3",0,0,1,1,0,0,2
1,"F3",0,0,1,1,0,0,3
1,"F3",0,0,1,1,0,0,4
1,"F3",0,0,1,1,0,0,5
1,"F3",0,0,1,1,0,0,6
1,"F3",0,0,1,1,0,0,7
1,"F3",0,0,1,1,0,0,8
1,"F3",0,0,1,1,0,0,9
1,"F3",0,0,1,1,0,0,10
1,"F3",0,0,1,1,0,1,11
1,"F3",0,0,1,1,0,1,12
1,"F3",0,0,1,1,0,1,13
1,"F3",0,0,1,1,0,1,14
1,"F3",0,0,1,1,0,1,15
1,"F3",0,0,1,1,0,1,16
1,"F3",0,0,1,0,0,1,17
1,"F3",0,0,1,0,0,1,18
1,"F3",0,0,1,0,0,1,19
1,"F3",0,0,1,1,0,1,20
1,"T4",0,0,1,0,0,0,1
1,"T4",0,0,1,1,0,0,2
1,"T4",0,0,1,1,0,0,3
1,"T4",0,0,1,1,0,0,4
1,"T4",0,0,1,1,0,0,5
1,"T4",0,0,1,1,0,0,6
1,"T4",0,0,1,1,0,0,7
1,"T4",0,0,1,0,0,0,8
1,"T4",0,0,1,0,0,0,9
1,"T4",0,0,1,0,0,0,10
1,"T4",0,0,1,0,0,1,11
1,"T4",0,0,1,0,0,1,12
1,"T4",0,0,1,0,0,1,13
1,"T4",0,0,1,0,0,1,14
1,"T4",0,0,1,0,0,1,15
1,"T4",0,0,1,0,0,1,16
1,"T4",0,0,1,1,0,1,17
1,"T4",0,0,1,1,0,1,18
1,"T4",0,0,1,1,0,1,19
1,"T4",0,0,1,1,0,1,20
1,"T3",0,0,1,0,0,0,1
1,"T3",0,0,1,1,0,0,2
1,"T3",0,0,1,1,0,0,3
1,"T3",0,0,1,1,0,0,4
1,"T3",0,0,1,1,0,0,5
1,"T3",0,0,1,1,0,0,6
1,"T3",0,0,1,1,0,0,7
1,"T3",0,0,1,0,0,0,8
1,"T3",0,0,1,0,0,0,9
1,"T3",0,0,1,0,0,0,10
1,"T3",0,0,1,1,0,1,11
1,"T3",0,0,1,1,0,1,12
1,"T3",0,0,1,1,0,1,13
1,"T3",0,0,1,1,0,1,14
1,"T3",0,0,1,1,0,1,15
1,"T3",0,0,1,1,0,1,16
1,"T3",0,0,1,1,0,1,17
1,"T3",0,0,1,1,0,1,18
1,"T3",0,0,1,1,0,1,19
1,"T3",0,0,1,1,0,1,20
1,"C4",0,0,1,1,0,0,1
1,"C4",0,0,1,1,0,0,2
1,"C4",0,0,1,1,0,0,3
1,"C4",0,0,1,1,0,0,4
1,"C4",0,0,1,1,0,0,5
1,"C4",0,0,1,1,0,0,6
1,"C4",0,0,1,1,0,0,7
1,"C4",0,0,1,1,0,0,8
1,"C4",0,0,1,1,0,0,9
1,"C4",0,0,1,1,0,0,10
1,"C4",0,0,1,1,0,1,11
1,"C4",0,0,1,1,0,1,12
1,"C4",0,0,1,1,0,1,13
1,"C4",0,0,1,0,0,1,14
1,"C4",0,0,1,0,0,1,15
1,"C4",0,0,1,0,0,1,16
1,"C4",0,0,1,1,0,1,17
1,"C4",0,0,1,1,0,1,18
1,"C4",0,0,1,1,0,1,19
1,"C4",0,0,1,1,0,1,20
1,"C3",0,0,1,1,0,0,1
1,"C3",0,0,1,1,0,0,2
1,"C3",0,0,1,1,0,0,3
1,"C3",0,0,1,1,0,0,4
1,"C3",0,0,1,1,0,0,5
1,"C3",0,0,1,1,0,0,6
1,"C3",0,0,1,1,0,0,7
1,"C3",0,0,1,0,0,0,8
1,"C3",0,0,1,0,0,0,9
1,"C3",0,0,1,0,0,0,10
1,"C3",0,0,1,1,0,1,11
1,"C3",0,0,1,1,0,1,12
1,"C3",0,0,1,1,0,1,13
1,"C3",0,0,1,1,0,1,14
1,"C3",0,0,1,1,0,1,15
1,"C3",0,0,1,1,0,1,16
1,"C3",0,0,1,1,0,1,17
1,"C3",0,0,1,1,0,1,18
1,"C3",0,0,1,1,0,1,19
1,"C3",0,0,1,1,0,1,20
1,"T6",0,0,1,1,0,0,1
1,"T6",0,0,1,1,0,0,2
1,"T6",0,0,1,1,0,0,3
1,"T6",0,0,1,1,0,0,4
1,"T6",0,0,1,0,0,0,5
1,"T6",0,0,1,0,0,0,6
1,"T6",0,0,1,0,0,0,7
1,"T6",0,0,1,0,0,0,8
1,"T6",0,0,1,0,0,0,9
1,"T6",0,0,1,0,0,0,10
1,"T6",0,0,1,0,0,1,11
1,"T6",0,0,1,0,0,1,12
1,"T6",0,0,1,0,0,1,13
1,"T6",0,0,1,0,0,1,14
1,"T6",0,0,1,0,0,1,15
1,"T6",0,0,1,0,0,1,16
1,"T6",0,0,1,1,0,1,17
1,"T6",0,0,1,1,0,1,18
1,"T6",0,0,1,1,0,1,19
1,"T6",0,0,1,1,0,1,20
1,"T5",0,0,1,0,0,0,1
1,"T5",0,0,1,1,0,0,2
1,"T5",0,0,1,1,0,0,3
1,"T5",0,0,1,1,0,0,4
1,"T5",0,0,1,1,0,0,5
1,"T5",0,0,1,1,0,0,6
1,"T5",0,0,1,1,0,0,7
1,"T5",0,0,1,1,0,0,8
1,"T5",0,0,1,1,0,0,9
1,"T5",0,0,1,1,0,0,10
1,"T5",0,0,1,0,0,1,11
1,"T5",0,0,1,0,0,1,12
1,"T5",0,0,1,0,0,1,13
1,"T5",0,0,1,1,0,1,14
1,"T5",0,0,1,1,0,1,15
1,"T5",0,0,1,1,0,1,16
1,"T5",0,0,1,0,0,1,17
1,"T5",0,0,1,0,0,1,18
1,"T5",0,0,1,0,0,1,19
1,"T5",0,0,1,1,0,1,20
1,"P4",0,0,1,0,0,0,1
1,"P4",0,0,1,1,0,0,2
1,"P4",0,0,1,1,0,0,3
1,"P4",0,0,1,1,0,0,4
1,"P4",0,0,1,1,0,0,5
1,"P4",0,0,1,1,0,0,6
1,"P4",0,0,1,1,0,0,7
1,"P4",0,0,1,1,0,0,8
1,"P4",0,0,1,1,0,0,9
1,"P4",0,0,1,1,0,0,10
1,"P4",0,0,1,1,0,1,11
1,"P4",0,0,1,1,0,1,12
1,"P4",0,0,1,1,0,1,13
1,"P4",0,0,1,0,0,1,14
1,"P4",0,0,1,0,0,1,15
1,"P4",0,0,1,0,0,1,16
1,"P4",0,0,1,1,0,1,17
1,"P4",0,0,1,1,0,1,18
1,"P4",0,0,1,1,0,1,19
1,"P4",0,0,1,1,0,1,20
1,"P3",0,0,1,0,0,0,1
1,"P3",0,0,1,1,0,0,2
1,"P3",0,0,1,1,0,0,3
1,"P3",0,0,1,1,0,0,4
1,"P3",0,0,1,1,0,0,5
1,"P3",0,0,1,1,0,0,6
1,"P3",0,0,1,1,0,0,7
1,"P3",0,0,1,1,0,0,8
1,"P3",0,0,1,1,0,0,9
1,"P3",0,0,1,1,0,0,10
1,"P3",0,0,1,1,0,1,11
1,"P3",0,0,1,1,0,1,12
1,"P3",0,0,1,1,0,1,13
1,"P3",0,0,1,1,0,1,14
1,"P3",0,0,1,1,0,1,15
1,"P3",0,0,1,1,0,1,16
1,"P3",0,0,1,1,0,1,17
1,"P3",0,0,1,1,0,1,18
1,"P3",0,0,1,1,0,1,19
1,"P3",0,0,1,1,0,1,20
1,"O2",0,0,1,0,0,0,1
1,"O2",0,0,1,1,0,0,2
1,"O2",0,0,1,1,0,0,3
1,"O2",0,0,1,1,0,0,4
1,"O2",0,0,1,1,0,0,5
1,"O2",0,0,1,1,0,0,6
1,"O2",0,0,1,1,0,0,7
1,"O2",0,0,1,1,0,0,8
1,"O2",0,0,1,1,0,0,9
1,"O2",0,0,1,1,0,0,10
1,"O2",0,0,1,0,0,1,11
1,"O2",0,0,1,0,0,1,12
1,"O2",0,0,1,0,0,1,13
1,"O2",0,0,1,0,0,1,14
1,"O2",0,0,1,0,0,1,15
1,"O2",0,0,1,0,0,1,16
1,"O2",0,0,1,0,0,1,17
1,"O2",0,0,1,0,0,1,18
1,"O2",0,0,1,0,0,1,19
1,"O2",0,0,1,1,0,1,20
1,"O1",0,0,1,0,0,0,1
1,"O1",0,0,1,1,0,0,2
1,"O1",0,0,1,1,0,0,3
1,"O1",0,0,1,1,0,0,4
1,"O1",0,0,1,1,0,0,5
1,"O1",0,0,1,1,0,0,6
1,"O1",0,0,1,1,0,0,7
1,"O1",0,0,1,1,0,0,8
1,"O1",0,0,1,1,0,0,9
1,"O1",0,0,1,1,0,0,10
1,"O1",0,0,1,0,0,1,11
1,"O1",0,0,1,0,0,1,12
1,"O1",0,0,1,0,0,1,13
1,"O1",0,0,1,0,0,1,14
1,"O1",0,0,1,0,0,1,15
1,"O1",0,0,1,0,0,1,16
1,"O1",0,0,1,1,0,1,17
1,"O1",0,0,1,1,0,1,18
1,"O1",0,0,1,1,0,1,19
1,"O1",0,0,1,1,0,1,20
1,"FZ",0,0,1,1,0,0,1
1,"FZ",0,0,1,1,0,0,2
1,"FZ",0,0,1,1,0,0,3
1,"FZ",0,0,1,1,0,0,4
1,"FZ",0,0,1,1,0,0,5
1,"FZ",0,0,1,1,0,0,6
1,"FZ",0,0,1,1,0,0,7
1,"FZ",0,0,1,1,0,0,8
1,"FZ",0,0,1,1,0,0,9
1,"FZ",0,0,1,1,0,0,10
1,"FZ",0,0,1,0,0,1,11
1,"FZ",0,0,1,0,0,1,12
1,"FZ",0,0,1,0,0,1,13
1,"FZ",0,0,1,0,0,1,14
1,"FZ",0,0,1,0,0,1,15
1,"FZ",0,0,1,0,0,1,16
1,"FZ",0,0,1,0,0,1,17
1,"FZ",0,0,1,0,0,1,18
1,"FZ",0,0,1,0,0,1,19
1,"FZ",0,0,1,1,0,1,20
1,"CZ",0,0,1,0,0,0,1
1,"CZ",0,0,1,1,0,0,2
1,"CZ",0,0,1,1,0,0,3
1,"CZ",0,0,1,1,0,0,4
1,"CZ",0,0,1,1,0,0,5
1,"CZ",0,0,1,1,0,0,6
1,"CZ",0,0,1,1,0,0,7
1,"CZ",0,0,1,1,0,0,8
1,"CZ",0,0,1,1,0,0,9
1,"CZ",0,0,1,1,0,0,10
1,"CZ",0,0,1,1,0,1,11
1,"CZ",0,0,1,1,0,1,12
1,"CZ",0,0,1,1,0,1,13
1,"CZ",0,0,1,1,0,1,14
1,"CZ",0,0,1,1,0,1,15
1,"CZ",0,0,1,1,0,1,16
1,"CZ",0,0,1,1,0,1,17
1,"CZ",0,0,1,1,0,1,18
1,"CZ",0,0,1,1,0,1,19
1,"CZ",0,0,1,1,0,1,20
1,"PZ",0,0,1,0,0,0,1
1,"PZ",0,0,1,1,0,0,2
1,"PZ",0,0,1,1,0,0,3
1,"PZ",0,0,1,1,0,0,4
1,"PZ",0,0,1,1,0,0,5
1,"PZ",0,0,1,1,0,0,6
1,"PZ",0,0,1,1,0,0,7
1,"PZ",0,0,1,1,0,0,8
1,"PZ",0,0,1,1,0,0,9
1,"PZ",0,0,1,1,0,0,10
1,"PZ",0,0,1,0,0,1,11
1,"PZ",0,0,1,0,0,1,12
1,"PZ",0,0,1,0,0,1,13
1,"PZ",0,0,1,1,0,1,14
1,"PZ",0,0,1,1,0,1,15
1,"PZ",0,0,1,1,0,1,16
1,"PZ",0,0,1,1,0,1,17
1,"PZ",0,0,1,1,0,1,18
1,"PZ",0,0,1,1,0,1,19
1,"PZ",0,0,1,1,0,1,20
1,"LOG",0,0,1,0,0,0,1
1,"LOG",0,0,1,1,0,0,2
1,"LOG",0,0,1,1,0,0,3
1,"LOG",0,0,1,1,0,0,4
1,"LOG",0,0,1,0,0,0,5
1,"LOG",0,0,1,0,0,0,6
1,"LOG",0,0,1,0,0,0,7
1,"LOG",0,0,1,0,0,0,8
1,"LOG",0,0,1,0,0,0,9
1,"LOG",0,0,1,0,0,0,10
1,"LOG",0,0,1,0,0,1,11
1,"LOG",0,0,1,0,0,1,12
1,"LOG",0,0,1,0,0,1,13
1,"LOG",0,0,1,0,0,1,14
1,"LOG",0,0,1,0,0,1,15
1,"LOG",0,0,1,0,0,1,16
1,"LOG",0,0,1,0,0,1,17
1,"LOG",0,0,1,0,0,1,18
1,"LOG",0,0,1,0,0,1,19
1,"LOG",0,0,1,1,0,1,20
1,"ROG",0,0,1,0,0,0,1
1,"ROG",0,0,1,1,0,0,2
1,"ROG",0,0,1,1,0,0,3
1,"ROG",0,0,1,1,0,0,4
1,"ROG",0,0,1,0,0,0,5
1,"ROG",0,0,1,0,0,0,6
1,"ROG",0,0,1,0,0,0,7
1,"ROG",0,0,1,0,0,0,8
1,"ROG",0,0,1,0,0,0,9
1,"ROG",0,0,1,0,0,0,10
1,"ROG",0,0,1,0,0,1,11
1,"ROG",0,0,1,0,0,1,12
1,"ROG",0,0,1,0,0,1,13
1,"ROG",0,0,1,0,0,1,14
1,"ROG",0,0,1,0,0,1,15
1,"ROG",0,0,1,0,0,1,16
1,"ROG",0,0,1,1,0,1,17
1,"ROG",0,0,1,1,0,1,18
1,"ROG",0,0,1,1,0,1,19
1,"ROG",0,0,1,1,0,1,20
1,"EMG",0,0,1,0,0,0,1
1,"EMG",0,0,1,1,0,0,2
1,"EMG",0,0,1,1,0,0,3
1,"EMG",0,0,1,1,0,0,4
1,"EMG",0,0,1,1,0,0,5
1,"EMG",0,0,1,1,0,0,6
1,"EMG",0,0,1,1,0,0,7
1,"EMG",0,0,1,1,0,0,8
1,"EMG",0,0,1,1,0,0,9
1,"EMG",0,0,1,1,0,0,10
1,"EMG",0,0,1,1,0,1,11
1,"EMG",0,0,1,1,0,1,12
1,"EMG",0,0,1,1,0,1,13
1,"EMG",0,0,1,0,0,1,14
1,"EMG",0,0,1,0,0,1,15
1,"EMG",0,0,1,0,0,1,16
1,"EMG",0,0,1,1,0,1,17
1,"EMG",0,0,1,1,0,1,18
1,"EMG",0,0,1,1,0,1,19
1,"EMG",0,0,1,1,0,1,20
