"Participante","Canal","EpocaMOR","NumEpoca","Delta","Theta","Alfa","Beta","Gamma","Varianza","Grupo","Etapa","Indice"
9,"Fp2",0,0,0.00051415505718062,0.00093706806468276,0.000887058065834484,0.00115549559949019,0.000179921511321232,0.143411534085512,1,0,1
9,"Fp2",0,0,0.000883875401321493,0.00150002498647208,0.00114925687930218,0.000465548774792961,9.28808196704233e-05,0.189827912247341,1,0,2
9,"Fp2",0,0,0.000543078442463139,0.000991842162065177,0.000939819086423619,0.00101623425680275,0.000200222288804458,0.0737739315941483,1,0,3
9,"Fp2",0,0,0.000506850407525984,0.000900130851392126,0.000838290859805513,0.000776177777264295,0.000171632643112763,0.0873353233685682,1,0,4
9,"Fp2",0,0,0.000513779510636822,0.000954785622125706,0.000959398298525527,0.00123449425001826,0.000252183310262604,0.0648569110128104,1,0,5
9,"Fp2",0,0,0.00112632550407997,0.00179026573951167,0.00129808845288533,0.000561945318995818,4.68109571567324e-05,1.63057074230047,1,0,6
9,"Fp2",0,0,0.00115248324967045,0.00182876649273637,0.00125157854417882,0.000444735952283999,4.26883118390595e-05,2.21460909712383,1,0,7
9,"Fp2",0,0,0.000662396329758507,0.00122532786784739,0.00123796216291483,0.00226169667928471,0.000202143780820176,0.46501191381068,1,0,8
9,"Fp2",0,0,0.000570707238742548,0.00108088391725886,0.00127744319689831,0.00320888349888393,0.000575128213506384,0.266558426223454,1,0,9
9,"Fp2",0,0,0.00180532533156354,0.00294976434239596,0.00204896249435146,0.00320888349888393,0.00177124057273881,0.218937373572649,1,0,10
9,"Fp2",0,0,0.00180532533156354,0.00294976434239596,0.00204896249435146,0.00320888349888393,0.00177124057273881,0.0510248862795619,1,0,11
9,"Fp2",0,0,0.00180532533156354,0.00294976434239596,0.00204896249435146,0.00320888349888393,0.00177124057273881,0.0213610698097254,1,0,12
9,"Fp2",0,0,0.000759158254720758,0.00144251991549692,0.00158137853808153,0.00320888349888393,0.001061383377791,0.0281064728131684,1,0,13
9,"Fp2",0,0,0.00132438672080023,0.00254677729990428,0.00204896249435146,0.00320888349888393,0.00177124057273881,0.0215721396124464,1,0,14
9,"Fp2",0,0,0.00180532533156354,0.00294976434239596,0.00204896249435146,0.00320888349888393,0.000937691109574056,0.139523343871499,1,0,15
9,"Fp2",0,0,0.00099603914116905,0.00156440577884446,0.000962432163599937,0.000234167293547673,0.000137406685888726,0.269756255646353,1,0,16
9,"Fp2",0,0,0.000461255938327593,0.000847309336008825,0.000810101576867263,0.000919122409029932,0.000231967276912038,0.0483415150586029,1,0,17
9,"Fp2",0,0,0.000612272849043447,0.00109241190309084,0.00104906072833672,0.00123468275550836,0.000340597912603238,0.041274629518399,1,0,18
9,"Fp2",0,0,0.00116742437919476,0.00186802377371575,0.000941511245422917,0.000210098142830318,0.000128823675234104,0.359088832691114,1,0,19
9,"Fp2",0,0,0.000718053051959622,0.00123107244850157,0.00103040406802582,0.000555059538693082,0.000108953170434768,0.227887577597064,1,0,20
9,"Fp2",0,0,0.000586967337091657,0.00104061993942825,0.000943489456887373,0.000798085316926466,0.000132640246831457,0.133020761735394,1,0,21
9,"Fp2",0,0,0.000395819697218764,0.000747613359509552,0.000802652028826826,0.00156012575005742,0.000534562319323893,0.0203203719191137,1,0,22
9,"Fp2",0,0,0.00038522393578627,0.000726693202700152,0.0007789332847037,0.0015916610128071,0.000634887986656738,0.0183220585220558,1,0,23
9,"Fp2",0,0,0.000382764226832613,0.000709522734638751,0.000745353263287701,0.00133332932731336,0.000528541307531681,0.0242887886499505,1,0,24
9,"Fp2",0,0,0.000346985700269697,0.000651439544456633,0.000694418656572026,0.00129208951375086,0.000554432649833487,0.0243937060516378,1,0,25
9,"Fp2",0,0,0.000356548566296161,0.00067404136145249,0.000716693592791203,0.00135622693481629,0.000472436132498205,0.0225481106486214,1,0,26
9,"Fp2",0,0,0.000470014118168525,0.000866957092071953,0.000879029032057218,0.00129535858324416,0.000264148261457167,0.0605479779992267,1,0,27
9,"Fp2",0,0,0.000844949128345706,0.00133513485726973,0.000911360036666252,0.000262019233207318,3.30225705129563e-05,0.747055354095934,1,0,28
9,"Fp2",0,0,0.000876596615839261,0.00137122694204534,0.000904449321066451,0.000238853674759386,3.84215737333509e-05,0.618208007889296,1,0,29
9,"Fp2",0,0,0.000500598350994607,0.000914734129825538,0.000888280196730224,0.00110858731253151,0.000221719853515379,0.0654152109247218,1,0,30
